time,state_x,state_y,state_z,state_v_x,state_v_y,state_v_z,state_phi,state_theta,state_psi,state_wx,state_wy,control_u_thrust,control_u_phi,control_u_theta,control_u_psi,output_x,output_y,output_z,output_v_x,output_v_y,output_v_z,output_phi,output_theta,output_psi,output_wx,output_wy,output_Ax,output_Ay,output_Az,output_rx,output_ry,output_Wax,output_Way
5.7,3.033221860792932,-0.29690850994325246,1.9999453809327874,1.0000019953130992,6.081039558730056e-06,-6.576330941331406e-05,-0.11236330852426117,-0.0048988830035380055,1.3365012322945973,1.5,2.0,28.31467590767796,0.33868778837660424,0.004357352293036913,0.9007655637376428,3.033221860792932,-0.29690850994325246,1.9999453809327874,1.0000019953130992,6.081039558730056e-06,-6.576330941331406e-05,-0.11236330852426117,-0.0048988830035380055,1.3365012322945973,1.5,2.0,-0.002950210044122944,1.0704383165283424,-0.01682589960197398,0.5000146528235145,3.040602816809837e-06,-1.2935905642116157,0.9947086350188211
5.800000000000001,3.0517500883300706,-0.19867440673871206,1.999912453791923,1.000001167057838,5.377559496470082e-06,-6.25029811373031e-05,-0.07849452968660071,-0.004463147774234309,1.4265777886683617,1.5,2.0,28.23793679535201,0.3617667975560491,0.003516949331329986,0.5494897436054367,3.0517500883300706,-0.19867440673871206,1.999912453791923,1.000001167057838,5.377559496470082e-06,-6.25029811373031e-05,-0.07849452968660071,-0.004463147774234309,1.4265777886683617,1.5,2.0,-0.0021441527438423734,0.7290458174989022,-0.011630756628940258,0.5000224710645664,2.688897449622852e-06,-1.1948145578356146,1.1969949070711077
5.9,3.0630988144476934,-0.0993333565312335,1.9998892180483978,1.000000475230575,4.56323173180645e-06,-4.40432607186319e-05,-0.042317849930995785,-0.00411145284110131,1.481526763028906,1.5,2.0,28.194459861098874,0.3749911013943947,0.002047301316857802,0.1846800356852639,3.0630988144476934,-0.0993333565312335,1.9998892180483978,1.000000475230575,4.56323173180645e-06,-4.40432607186319e-05,-0.042317849930995785,-0.00411145284110131,1.481526763028906,1.5,2.0,-0.001127690038596414,0.369369954381269,-0.0052716251996742045,0.5000279346505155,2.281742253833191e-06,-1.1257623284855942,1.3157296493864237
6.0,3.0707865356569335,0.0003688592029734289,1.9998786710250223,1.000000112579645,3.7996632042641525e-06,-2.2047366668605323e-05,-0.004818739791556319,-0.00390672270941553,1.4999947665974325,1.5,2.0,28.18924247625862,0.37789482414388387,0.0002786402165651197,-0.18467857457618392,3.0707865356569335,0.0003688592029734289,1.9998786710250223,1.000000112579645,3.7996632042641525e-06,-2.2047366668605323e-05,-0.004818739791556319,-0.00390672270941553,1.4999947665974325,1.5,2.0,-5.47152902289493e-06,0.00012530827977338352,0.0015914670443987638,0.5000303903771836,1.8999468614346813e-06,-1.1011027531479753,1.3547608803353006
6.1000000000000005,3.078474192869166,0.10007100874546904,1.999881548940635,1.000000045830282,3.2922089947699036e-06,-7.215637041629941e-06,0.032970742622832075,-0.003878858687759019,1.481526909139814,1.5,2.0,28.223465175016415,0.370529436528664,-0.0014401698659256526,-0.5494887008832242,3.078474192869166,0.10007100874546904,1.999881548940635,1.000000045830282,3.2922089947699036e-06,-7.215637041629941e-06,0.032970742622832075,-0.003878858687759019,1.481526909139814,1.5,2.0,0.001100311815657466,-0.369632053269842,0.008278678686055916,0.5000296374352751,1.6462019945700445e-06,-1.1257625656440775,1.3157286889608062
6.2,3.0898227665963454,0.19941183854471267,1.9998965598173344,1.0000000265963944,3.1459576451532516e-06,-4.709080083848893e-06,0.0700236862756985,-0.0040228756743515845,1.4265780390514922,1.5,2.0,28.294374488189124,0.353403121808635,-0.0027459132369920284,-0.9007657172712471,3.0898227665963454,0.19941183854471267,1.9998965598173344,1.0000000265963944,3.1459576451532516e-06,-4.709080083848893e-06,0.0700236862756985,-0.0040228756743515845,1.4265780390514922,1.5,2.0,0.0020661471148499234,-0.7307194515657233,0.014158291096806027,0.5000258746821046,1.5730601813928794e-06,-1.194815398591004,1.1969932250140507
6.300000000000001,3.108350828749055,0.2976455969028701,1.9999211104903614,0.9999997018522285,3.3110855642184533e-06,-1.2233726458361595e-05,0.10536399845656196,-0.004297466998050787,1.3365014673243671,1.5,2.0,28.395550869144387,0.32736092326722066,-0.0032826688119887517,-1.2298589286792267,3.108350828749055,0.2976455969028701,1.9999211104903614,0.9999997018522285,3.3110855642184533e-06,-1.2233726458361595e-05,0.10536399845656196,-0.004297466998050787,1.3365014673243671,1.5,2.0,0.002787129588981312,-1.0740712666647951,0.018687599620709976,0.5000195740756186,1.6556080871643016e-06,-1.2935926238877102,0.9947064041273306
6.4,3.1372332891433095,0.39331765087127,1.9999521362722033,0.9999988101276566,3.6063892741950918e-06,-2.2059760734058863e-05,0.13810009078328403,-0.004625733879249664,1.2135155744564445,1.5,2.0,28.51754160692508,0.29343057057782185,-0.0027496024559855578,-1.5286646458486108,3.1372332891433095,0.39331765087127,1.9999521362722033,0.9999988101276566,3.6063892741950918e-06,-2.2059760734058863e-05,0.13810009078328403,-0.004625733879249664,1.2135155744564445,1.5,2.0,0.003192272281698375,-1.3910028700766024,0.021442903350598595,0.5000113712679131,1.803237791938959e-06,-1.398295754458709,0.7058245337323897
6.5,3.1790083279352377,0.4840664153468222,1.9999867016331545,0.9999973303450076,3.803936939919669e-06,-2.5372775554494337e-05,0.16744314784106626,-0.00490069412484822,1.0606491098715838,1.5,2.0,28.648749522346417,0.25268156092736044,-0.0009758963761955241,-1.7898255247341046,3.1790083279352377,0.4840664153468222,1.9999867016331545,0.9999973303450076,3.803936939919669e-06,-2.5372775554494337e-05,0.16744314784106626,-0.00490069412484822,1.0606491098715838,1.5,2.0,0.003253062180305006,-1.6734745615169362,0.022138825771472113,0.5000019897774456,1.9019811165811451e-06,-1.4778065166579542,0.332401300584137
6.6000000000000005,3.2352070240720336,0.566619433188511,2.000022177825557,0.9999955234899519,3.7344994668260002e-06,-1.7203006641138734e-05,0.1927113039338023,-0.004998283762467775,0.8816665573981736,1.5,2.0,28.776517490215095,0.20613771936733472,0.001998717642543212,-2.006911820335358,3.2352070240720336,0.566619433188511,2.000022177825557,0.9999955234899519,3.7344994668260002e-06,-1.7203006641138734e-05,0.1927113039338023,-0.004998283762467775,0.8816665573981736,1.5,2.0,0.002983011321149579,-1.9143390924499366,0.020655059834986726,0.4999922173748876,1.8672290278731726e-06,-1.4974024596658966,-0.11402833874792948
6.7,3.305977300783005,0.6370326403196164,2.0000560404264904,0.9999938477538943,3.366487885209644e-06,8.418507421411908e-07,0.21332507587053584,-0.004798411998213452,0.6809753753646378,1.5,2.0,28.88831594129032,0.15476868540954627,0.005873864393503592,-2.1745796027056223,3.305977300783005,0.6370326403196164,2.0000560404264904,0.9999938477538943,3.366487885209644e-06,8.418507421411908e-07,0.21332507587053584,-0.004798411998213452,0.6809753753646378,1.5,2.0,0.0024292803763863637,-2.107556132595074,0.017066134505794202,0.49998291424907093,1.6831967790721387e-06,-1.4245470120067216,-0.6095879879055761
6.800000000000001,3.3898195905116584,0.6911723777230919,2.0000855577084313,0.9999927878228675,2.7929019273501303e-06,2.1238617242041904e-05,0.22880194441149038,-0.004211025558863094,0.46351741509407535,1.5,2.0,28.972973727994745,0.0995490127838174,0.010107458767398403,-2.2887026289778083,3.3898195905116584,0.6911723777230919,2.0000855577084313,0.9999927878228675,2.7929019273501303e-06,2.1238617242041904e-05,0.22880194441149038,-0.004211025558863094,0.46351741509407535,1.5,2.0,0.0016592402047519818,-2.2483650106646667,0.011667839239305639,0.49997500555355967,1.396391227658309e-06,-1.2359296095132972,-1.1183223087972598
6.9,3.483560010846155,0.7253648920071627,2.0001076881356643,0.9999927545991943,2.1180293016703116e-06,3.4552388056256105e-05,0.23875684568987204,-0.0032002796821232553,0.23464715219629445,1.5,2.0,29.021836920293605,0.041549261796194475,0.014018792552427554,-2.3464734749411744,3.483560010846155,0.7253648920071627,2.0001076881356643,0.9999927545991943,2.1180293016703116e-06,3.4552388056256105e-05,0.23875684568987204,-0.0032002796821232553,0.23464715219629445,1.5,2.0,0.0007473057033070033,-2.3334051166134584,0.0049734220905481175,0.4999694569102453,1.0589576322485737e-06,-0.9239015467425437,-1.596441027611903
7.0,3.582642356115023,0.7370658746811387,2.000119446526322,0.999993700601373,1.4082042593624054e-06,3.43635152259001e-05,0.24291177186949153,-0.0017984004268805,-1.9529782294830378e-07,1.5,2.0,29.029732943989107,-0.017991537686962124,0.016961891421130918,-2.3464717893779405,3.582642356115023,0.7370658746811387,2.000119446526322,0.999993700601373,1.4082042593624054e-06,3.43635152259001e-05,0.24291177186949153,-0.0017984004268805,-1.9529782294830378e-07,1.5,2.0,-0.00023451300029318713,-2.3607795773174014,-0.0023351966010050555,0.49996699064053274,7.040600809157091e-07,-0.5000059088029525,-1.9999988847424368
7.1000000000000005,3.6817248255960475,0.7253642242353364,2.0001185267586497,0.9999954696969733,5.859762185884921e-07,2.012436760132968e-05,0.24111261810079537,-0.00010221128476740866,-0.234647374235617,1.5,2.0,28.995627205266448,-0.07765313726929118,0.01848902707845813,-2.2886986129415052,3.6817248255960475,0.7253642242353364,2.0001185267586497,0.9999954696969733,5.859762185884921e-07,2.012436760132968e-05,0.24111261810079537,-0.00010221128476740866,-0.234647374235617,1.5,2.0,-0.0012140779645447215,-2.3300642662523314,-0.009489843417501455,0.49996810504902683,2.9297074685774396e-07,0.0061009636025911584,-2.2939422447751068
7.2,3.7754656152567105,0.6911710264633183,2.000104051324789,0.9999976811306577,-4.867612984452456e-07,-2.922317481982266e-06,0.2333473043738662,0.0017466914230784044,-0.4635172355297675,1.5,2.0,28.922839568742305,-0.13587962534121553,0.018474143435599343,-2.174575643259981,3.7754656152567105,0.6911710264633183,2.000104051324789,0.9999976811306577,-4.867612984452456e-07,-2.922317481982266e-06,0.2333473043738662,0.0017466914230784044,-0.4635172355297675,1.5,2.0,-0.0021219186973072735,-2.242263357757621,-0.015734331115231523,0.4999728291477131,-2.433679878418497e-07,0.5524634130942316,-2.4596169363186475
7.300000000000001,3.8593082817653572,0.6370308060675905,2.000077031098894,0.9999997937717467,-1.764678431436374e-06,-2.6179028356284478e-05,0.21975934183974463,0.003594105766638338,-0.6809747998557654,1.5,2.0,28.818726969167308,-0.19105369539185335,0.017109504990184467,-2.006909806444449,3.8593082817653572,0.6370308060675905,2.000077031098894,0.9999997937717467,-1.764678431436374e-06,-2.6179028356284478e-05,0.21975934183974463,0.003594105766638338,-0.6809747998557654,1.5,2.0,-0.0028819773326323665,-2.0997239054244843,-0.020422620520140322,0.49998063985681646,-8.823052332473486e-07,1.0936620965249297,-2.4982466231826916
7.4,3.9300790885457126,0.5666172777110501,2.000040385402623,1.000001346839459,-3.2596210802530133e-06,-4.1520672527371435e-05,0.2006539723005594,0.0053050562656567855,-0.8816657805002103,1.5,2.0,28.69389937280914,-0.24158760329696904,0.014808660982617043,-1.7898267897376923,3.9300790885457126,0.5666172777110501,2.000040385402623,1.000001346839459,-3.2596210802530133e-06,-4.1520672527371435e-05,0.2006539723005594,0.0053050562656567855,-0.8816657805002103,1.5,2.0,-0.003415276418951878,-1.9060369140844897,-0.023085208531855278,0.49999057725934437,-1.6297776305136097e-06,1.5898001043853878,-2.4294347621741528
7.5,3.9862783931414665,0.484064043624189,1.9999985028009364,1.000002110217705,-4.7113810150114415e-06,-4.377759720161018e-05,0.17649521197086257,0.0067859223639184915,-1.0606484594739796,1.5,2.0,28.561040677002172,-0.2859726403051524,0.012057182968125656,-1.5286682060598884,3.9862783931414665,0.484064043624189,1.9999985028009364,1.000002110217705,-4.7113810150114415e-06,-4.377759720161018e-05,0.17649521197086257,0.0067859223639184915,-1.0606484594739796,1.5,2.0,-0.0036505580324283095,-1.665922035831561,-0.023468486431152097,0.5000014294096885,-2.3556922709758517e-06,2.0128872975976004,-2.2856257642212263
7.6000000000000005,4.0280539560029585,0.3933151873970128,1.9999565675767148,1.0000020518419133,-5.731590374033917e-06,-3.1402711954245594e-05,0.14789794794034744,0.007991640660731056,-1.2135152800799682,1.5,2.0,28.43349501328932,-0.32282904210943125,0.009267955254828805,-1.2298626684389362,4.0280539560029585,0.3933151873970128,1.9999565675767148,1.0000020518419133,-5.731590374033917e-06,-3.1402711954245594e-05,0.14789794794034744,0.007991640660731056,-1.2135152800799682,1.5,2.0,-0.0035377604869482335,-1.3851262083531253,-0.021558579500378452,0.5000118842848595,-2.865857422583285e-06,2.3491120005915667,-2.1047390510835364
7.7,4.056936809910363,0.29764312446569186,1.999919786680547,1.000001462912983,-6.115972233674974e-06,-6.129380995645889e-06,0.11561504372940422,0.008918436186213935,-1.336501546923863,1.5,2.0,28.323811969668064,-0.3509571228948692,0.006687845239038239,-0.9007678365673495,4.056936809910363,0.29764312446569186,1.999919786680547,1.000001462912983,-6.115972233674974e-06,-6.129380995645889e-06,0.11561504372940422,0.008918436186213935,-1.336501546923863,1.5,2.0,-0.0030622484292742863,-1.070321807311571,-0.017586302420429144,0.5000207856199965,-3.0581087673652268e-06,2.5971224365364955,-1.9233377555008628
7.800000000000001,4.075465114794032,0.1994094157491551,1.999892685126186,1.0000007469110597,-5.785099209518435e-06,2.7507273792317925e-05,0.08051933143991734,0.009587220710117757,-1.4265783305805984,1.5,2.0,28.2424287613848,-0.3694057710088278,0.004378353552109359,-0.5494882823848749,4.075465114794032,0.1994094157491551,1.999892685126186,1.0000007469110597,-5.785099209518435e-06,2.7507273792317925e-05,0.08051933143991734,0.009587220710117757,-1.4265783305805984,1.5,2.0,-0.0022558324501358064,-0.7290003243781765,-0.012008779781514165,0.5000272036336606,-2.892704819885581e-06,2.763660058407996,-1.7718708569853712
7.9,4.0868137957565684,0.10006861617534309,1.9998784462947115,1.0000002548756022,-4.913265549818949e-06,6.245575047908079e-05,0.04357875433903457,0.01002505606532869,-1.4815271588190857,1.5,2.0,28.196636966040806,-0.37756870901360107,0.002242079741453538,-0.18467629843470057,4.0868137957565684,0.10006861617534309,1.9998784462947115,1.0000002548756022,-4.913265549818949e-06,6.245575047908079e-05,0.04357875433903457,0.01002505606532869,-1.4815271588190857,1.5,2.0,-0.0011943240508300525,-0.369353316667058,-0.0054593867573791074,0.5000305177188942,-2.456782090392561e-06,2.8583105845159897,-1.67233344520891
8.0,4.094501482327923,0.00036650250890570696,1.9998784380786634,1.000000127602677,-3.8214164437755035e-06,8.971010036523811e-05,0.005821883437674467,0.010249264039474045,-1.499994788662556,1.5,2.0,28.189934961463027,-0.37527401368354996,8.745642461049695e-05,0.1846824660133085,4.094501482327923,0.00036650250890570696,1.9998784380786634,1.000000127602677,-3.8214164437755035e-06,8.971010036523811e-05,0.005821883437674467,0.010249264039474045,-1.499994788662556,1.5,2.0,9.939253624219992e-06,-0.00011992117074539357,0.001335764200324145,0.5000304561328257,-1.9108243636282413e-06,2.888875763588266,-1.637730548248499
